Frequency [Hz], |S02| [-], |S12| [-], |S22| [-], |S32| [-], Arg(S02) [-], Arg(S12) [-], Arg(S22) [-], Arg(S32) [-], Delay 2>0 [s], Delay 2>1 [s], Delay 2>2 [s], Delay 2>3 [s], |Z2| [Ohm] , Arg(Z2) [-]
2.000000e+08, 6.861897e-02, 2.042784e-02, 1.035834e-01, 9.636016e-01, 1.247427e+00, -2.073424e+00, 2.459307e+00, -4.324300e-01, 4.089951e-10, 6.017564e-10, 6.288885e-10, 3.406430e-10, 4.258824e+01, 1.312901e-01
2.038000e+08, 6.948860e-02, 2.077506e-02, 1.030946e-01, 9.638857e-01, 1.237662e+00, -2.087792e+00, 2.444291e+00, -4.405632e-01, 4.119606e-10, 5.942973e-10, 6.254845e-10, 3.412943e-10, 4.270564e+01, 1.330366e-01
2.076000e+08, 7.035368e-02, 2.112203e-02, 1.026002e-01, 9.641665e-01, 1.227826e+00, -2.101981e+00, 2.429357e+00, -4.487120e-01, 4.144172e-10, 5.874943e-10, 6.221924e-10, 3.419228e-10, 4.282390e+01, 1.347100e-01
2.114000e+08, 7.121424e-02, 2.146859e-02, 1.021002e-01, 9.644437e-01, 1.217932e+00, -2.116008e+00, 2.414502e+00, -4.568758e-01, 4.164213e-10, 5.812701e-10, 6.190056e-10, 3.425292e-10, 4.294298e+01, 1.363110e-01
2.152000e+08, 7.207030e-02, 2.181457e-02, 1.015947e-01, 9.647169e-01, 1.207989e+00, -2.129887e+00, 2.399722e+00, -4.650541e-01, 4.180230e-10, 5.755578e-10, 6.159183e-10, 3.431140e-10, 4.306282e+01, 1.378406e-01
2.190000e+08, 7.292184e-02, 2.215985e-02, 1.010837e-01, 9.649860e-01, 1.198008e+00, -2.143629e+00, 2.385017e+00, -4.732463e-01, 4.192668e-10, 5.702992e-10, 6.129254e-10, 3.436780e-10, 4.318335e+01, 1.392995e-01
2.228000e+08, 7.376884e-02, 2.250428e-02, 1.005675e-01, 9.652508e-01, 1.187998e+00, -2.157245e+00, 2.370382e+00, -4.814520e-01, 4.201924e-10, 5.654438e-10, 6.100222e-10, 3.442214e-10, 4.330453e+01, 1.406886e-01
2.266000e+08, 7.461124e-02, 2.284777e-02, 1.000462e-01, 9.655109e-01, 1.177965e+00, -2.170746e+00, 2.355817e+00, -4.896706e-01, 4.208350e-10, 5.609472e-10, 6.072045e-10, 3.447450e-10, 4.342630e+01, 1.420086e-01
2.304000e+08, 7.544901e-02, 2.319019e-02, 9.951969e-02, 9.657662e-01, 1.167917e+00, -2.184139e+00, 2.341320e+00, -4.979018e-01, 4.212258e-10, 5.567706e-10, 6.044687e-10, 3.452490e-10, 4.354859e+01, 1.432604e-01
2.342000e+08, 7.628208e-02, 2.353146e-02, 9.898826e-02, 9.660165e-01, 1.157860e+00, -2.197433e+00, 2.326887e+00, -5.061450e-01, 4.213929e-10, 5.528800e-10, 6.018115e-10, 3.457338e-10, 4.367136e+01, 1.444448e-01
2.380000e+08, 7.711038e-02, 2.387148e-02, 9.845197e-02, 9.662616e-01, 1.147799e+00, -2.210633e+00, 2.312518e+00, -5.143998e-01, 4.213609e-10, 5.492453e-10, 5.992300e-10, 3.462000e-10, 4.379456e+01, 1.455626e-01
2.418000e+08, 7.793386e-02, 2.421017e-02, 9.791094e-02, 9.665013e-01, 1.137738e+00, -2.223747e+00, 2.298211e+00, -5.226657e-01, 4.211520e-10, 5.458398e-10, 5.967217e-10, 3.466478e-10, 4.391812e+01, 1.466146e-01
2.456000e+08, 7.875243e-02, 2.454745e-02, 9.736528e-02, 9.667354e-01, 1.127683e+00, -2.236780e+00, 2.283964e+00, -5.309423e-01, 4.207859e-10, 5.426401e-10, 5.942843e-10, 3.470775e-10, 4.404201e+01, 1.476016e-01
2.494000e+08, 7.956604e-02, 2.488324e-02, 9.681510e-02, 9.669638e-01, 1.117636e+00, -2.249736e+00, 2.269775e+00, -5.392291e-01, 4.202803e-10, 5.396251e-10, 5.919160e-10, 3.474895e-10, 4.416615e+01, 1.485245e-01
2.532000e+08, 8.037460e-02, 2.521749e-02, 9.626053e-02, 9.671863e-01, 1.107602e+00, -2.262620e+00, 2.255642e+00, -5.475258e-01, 4.196507e-10, 5.367763e-10, 5.896150e-10, 3.478842e-10, 4.429051e+01, 1.493842e-01
2.570000e+08, 8.117805e-02, 2.555011e-02, 9.570168e-02, 9.674028e-01, 1.097582e+00, -2.275436e+00, 2.241564e+00, -5.558320e-01, 4.189114e-10, 5.340770e-10, 5.873800e-10, 3.482617e-10, 4.441503e+01, 1.501813e-01
2.608000e+08, 8.197632e-02, 2.588105e-02, 9.513866e-02, 9.676131e-01, 1.087580e+00, -2.288188e+00, 2.227540e+00, -5.641471e-01, 4.180748e-10, 5.315123e-10, 5.852097e-10, 3.486223e-10, 4.453967e+01, 1.509169e-01
2.646000e+08, 8.276936e-02, 2.621025e-02, 9.457160e-02, 9.678172e-01, 1.077598e+00, -2.300878e+00, 2.213567e+00, -5.724708e-01, 4.171523e-10, 5.290687e-10, 5.831032e-10, 3.489665e-10, 4.466437e+01, 1.515917e-01
2.684000e+08, 8.355709e-02, 2.653764e-02, 9.400061e-02, 9.680149e-01, 1.067638e+00, -2.313510e+00, 2.199645e+00, -5.808028e-01, 4.161541e-10, 5.267344e-10, 5.810597e-10, 3.492943e-10, 4.478908e+01, 1.522066e-01
2.722000e+08, 8.433946e-02, 2.686319e-02, 9.342580e-02, 9.682061e-01, 1.057702e+00, -2.326087e+00, 2.185772e+00, -5.891426e-01, 4.150892e-10, 5.244985e-10, 5.790786e-10, 3.496062e-10, 4.491376e+01, 1.527624e-01
2.760000e+08, 8.511641e-02, 2.718682e-02, 9.284729e-02, 9.683908e-01, 1.047791e+00, -2.338610e+00, 2.171946e+00, -5.974898e-01, 4.139658e-10, 5.223513e-10, 5.771594e-10, 3.499023e-10, 4.503837e+01, 1.532601e-01
