Frequency [Hz], |S02| [-], |S12| [-], |S22| [-], |S32| [-], Arg(S02) [-], Arg(S12) [-], Arg(S22) [-], Arg(S32) [-], Delay 2>0 [s], Delay 2>1 [s], Delay 2>2 [s], Delay 2>3 [s], |Z2| [Ohm] , Arg(Z2) [-]
2.000000e+08, 6.445849e-02, 1.607969e-02, 7.924151e-02, 9.987212e-01, 1.211206e+00, -2.043618e+00, 2.491473e+00, -4.435412e-01, 4.222015e-10, 5.182050e-10, 4.612940e-10, 3.472417e-10, 4.407941e+01, 9.623482e-02
2.038000e+08, 6.544977e-02, 1.636911e-02, 7.910338e-02, 9.983607e-01, 1.201126e+00, -2.055991e+00, 2.480459e+00, -4.518320e-01, 4.211586e-10, 5.189247e-10, 4.614144e-10, 3.468529e-10, 4.413638e+01, 9.744291e-02
2.076000e+08, 6.643352e-02, 1.665793e-02, 7.896174e-02, 9.980015e-01, 1.191070e+00, -2.068381e+00, 2.469442e+00, -4.601135e-01, 4.200890e-10, 5.195551e-10, 4.615107e-10, 3.464723e-10, 4.419418e+01, 9.863009e-02
2.114000e+08, 6.740983e-02, 1.694609e-02, 7.881654e-02, 9.976438e-01, 1.181040e+00, -2.080786e+00, 2.458423e+00, -4.683859e-01, 4.189943e-10, 5.200990e-10, 4.615864e-10, 3.461002e-10, 4.425278e+01, 9.979594e-02
2.152000e+08, 6.837878e-02, 1.723350e-02, 7.866775e-02, 9.972880e-01, 1.171036e+00, -2.093203e+00, 2.447402e+00, -4.766494e-01, 4.178761e-10, 5.205594e-10, 4.616450e-10, 3.457366e-10, 4.431217e+01, 1.009401e-01
2.190000e+08, 6.934042e-02, 1.752013e-02, 7.851533e-02, 9.969341e-01, 1.161059e+00, -2.105632e+00, 2.436380e+00, -4.849042e-01, 4.167361e-10, 5.209388e-10, 4.616894e-10, 3.453815e-10, 4.437235e+01, 1.020621e-01
2.228000e+08, 7.029484e-02, 1.780588e-02, 7.835922e-02, 9.965825e-01, 1.151109e+00, -2.118070e+00, 2.425357e+00, -4.931506e-01, 4.155762e-10, 5.212400e-10, 4.617226e-10, 3.450351e-10, 4.443331e+01, 1.031617e-01
2.266000e+08, 7.124211e-02, 1.809072e-02, 7.819940e-02, 9.962334e-01, 1.141186e+00, -2.130516e+00, 2.414333e+00, -5.013887e-01, 4.143982e-10, 5.214657e-10, 4.617473e-10, 3.446975e-10, 4.449502e+01, 1.042384e-01
2.304000e+08, 7.218228e-02, 1.837457e-02, 7.803581e-02, 9.958871e-01, 1.131292e+00, -2.142966e+00, 2.403308e+00, -5.096187e-01, 4.132040e-10, 5.216183e-10, 4.617660e-10, 3.443687e-10, 4.455747e+01, 1.052921e-01
2.342000e+08, 7.311543e-02, 1.865737e-02, 7.786843e-02, 9.955437e-01, 1.121426e+00, -2.155420e+00, 2.392283e+00, -5.178409e-01, 4.119955e-10, 5.217005e-10, 4.617812e-10, 3.440488e-10, 4.462066e+01, 1.063223e-01
2.380000e+08, 7.404162e-02, 1.893908e-02, 7.769721e-02, 9.952034e-01, 1.111590e+00, -2.167877e+00, 2.381257e+00, -5.260555e-01, 4.107746e-10, 5.217148e-10, 4.617951e-10, 3.437379e-10, 4.468457e+01, 1.073287e-01
