Frequency [Hz], |S00| [-], |S10| [-], |S20| [-], |S30| [-], Arg(S00) [-], Arg(S10) [-], Arg(S20) [-], Arg(S30) [-], Delay 0>0 [s], Delay 0>1 [s], Delay 0>2 [s], Delay 0>3 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 7.341355e-02, 1.031547e+00, 7.153671e-02, 2.141864e-02, 2.077268e+00, -5.340497e-01, 1.114295e+00, -2.248182e+00, 6.911334e-10, 4.312706e-10, 5.231139e-10, 6.310301e-10, 4.657486e+01, 1.283804e-01
2.038000e+08, 7.303536e-02, 1.031235e+00, 7.260913e-02, 2.176203e-02, 2.060767e+00, -5.443468e-01, 1.101805e+00, -2.263249e+00, 6.981217e-10, 4.305207e-10, 5.186892e-10, 6.298492e-10, 4.669047e+01, 1.288582e-01
2.076000e+08, 7.265681e-02, 1.030928e+00, 7.367143e-02, 2.210310e-02, 2.044098e+00, -5.546259e-01, 1.089421e+00, -2.278287e+00, 7.049920e-10, 4.298003e-10, 5.143724e-10, 6.286159e-10, 4.680721e+01, 1.293000e-01
2.114000e+08, 7.227799e-02, 1.030627e+00, 7.472361e-02, 2.244181e-02, 2.027266e+00, -5.648879e-01, 1.077140e+00, -2.293296e+00, 7.117578e-10, 4.291084e-10, 5.101603e-10, 6.273343e-10, 4.692504e+01, 1.297046e-01
2.152000e+08, 7.189900e-02, 1.030331e+00, 7.576565e-02, 2.277813e-02, 2.010272e+00, -5.751333e-01, 1.064959e+00, -2.308274e+00, 7.184315e-10, 4.284441e-10, 5.060503e-10, 6.260085e-10, 4.704391e+01, 1.300713e-01
2.190000e+08, 7.151994e-02, 1.030041e+00, 7.679756e-02, 2.311200e-02, 1.993119e+00, -5.853629e-01, 1.052877e+00, -2.323221e+00, 7.250245e-10, 4.278066e-10, 5.020395e-10, 6.246422e-10, 4.716377e+01, 1.303990e-01
2.228000e+08, 7.114093e-02, 1.029757e+00, 7.781933e-02, 2.344341e-02, 1.975808e+00, -5.955773e-01, 1.040890e+00, -2.338135e+00, 7.315473e-10, 4.271950e-10, 4.981254e-10, 6.232387e-10, 4.728457e+01, 1.306870e-01
2.266000e+08, 7.076208e-02, 1.029479e+00, 7.883098e-02, 2.377230e-02, 1.958341e+00, -6.057770e-01, 1.028997e+00, -2.353016e+00, 7.380092e-10, 4.266087e-10, 4.943056e-10, 6.218010e-10, 4.740629e+01, 1.309347e-01
2.304000e+08, 7.038353e-02, 1.029208e+00, 7.983251e-02, 2.409865e-02, 1.940721e+00, -6.159628e-01, 1.017195e+00, -2.367862e+00, 7.444190e-10, 4.260471e-10, 4.905780e-10, 6.203319e-10, 4.752885e+01, 1.311412e-01
2.342000e+08, 7.000539e-02, 1.028943e+00, 8.082395e-02, 2.442241e-02, 1.922947e+00, -6.261351e-01, 1.005481e+00, -2.382673e+00, 7.507845e-10, 4.255094e-10, 4.869402e-10, 6.188339e-10, 4.765223e+01, 1.313061e-01
2.380000e+08, 6.962781e-02, 1.028685e+00, 8.180530e-02, 2.474356e-02, 1.905021e+00, -6.362946e-01, 9.938552e-01, -2.397448e+00, 7.571131e-10, 4.249951e-10, 4.833903e-10, 6.173092e-10, 4.777637e+01, 1.314288e-01
2.418000e+08, 6.925093e-02, 1.028433e+00, 8.277660e-02, 2.506205e-02, 1.886944e+00, -6.464419e-01, 9.823138e-01, -2.412187e+00, 7.634113e-10, 4.245035e-10, 4.799263e-10, 6.157598e-10, 4.790122e+01, 1.315087e-01
2.456000e+08, 6.887487e-02, 1.028189e+00, 8.373786e-02, 2.537784e-02, 1.868717e+00, -6.565773e-01, 9.708550e-01, -2.426889e+00, 7.696850e-10, 4.240343e-10, 4.765465e-10, 6.141877e-10, 4.802675e+01, 1.315453e-01
2.494000e+08, 6.849980e-02, 1.027952e+00, 8.468912e-02, 2.569092e-02, 1.850340e+00, -6.667016e-01, 9.594769e-01, -2.441553e+00, 7.759398e-10, 4.235867e-10, 4.732492e-10, 6.125943e-10, 4.815290e+01, 1.315383e-01
2.532000e+08, 6.812585e-02, 1.027722e+00, 8.563041e-02, 2.600124e-02, 1.831813e+00, -6.768152e-01, 9.481776e-01, -2.456180e+00, 7.821804e-10, 4.231603e-10, 4.700327e-10, 6.109812e-10, 4.827962e+01, 1.314873e-01
2.570000e+08, 6.775317e-02, 1.027499e+00, 8.656175e-02, 2.630877e-02, 1.813138e+00, -6.869187e-01, 9.369550e-01, -2.470768e+00, 7.884114e-10, 4.227547e-10, 4.668954e-10, 6.093497e-10, 4.840688e+01, 1.313920e-01
2.608000e+08, 6.738191e-02, 1.027284e+00, 8.748319e-02, 2.661347e-02, 1.794314e+00, -6.970124e-01, 9.258074e-01, -2.485317e+00, 7.946367e-10, 4.223693e-10, 4.638361e-10, 6.077008e-10, 4.853462e+01, 1.312519e-01
2.646000e+08, 6.701223e-02, 1.027076e+00, 8.839477e-02, 2.691532e-02, 1.775341e+00, -7.070969e-01, 9.147328e-01, -2.499826e+00, 8.008598e-10, 4.220036e-10, 4.608532e-10, 6.060357e-10, 4.866280e+01, 1.310668e-01
2.684000e+08, 6.664429e-02, 1.026875e+00, 8.929651e-02, 2.721429e-02, 1.756219e+00, -7.171727e-01, 9.037294e-01, -2.514296e+00, 8.070838e-10, 4.216572e-10, 4.579455e-10, 6.043551e-10, 4.879137e+01, 1.308365e-01
2.722000e+08, 6.627822e-02, 1.026682e+00, 9.018847e-02, 2.751034e-02, 1.736949e+00, -7.272403e-01, 8.927955e-01, -2.528726e+00, 8.133114e-10, 4.213296e-10, 4.551117e-10, 6.026598e-10, 4.892028e+01, 1.305608e-01
