Frequency [Hz], |S02| [-], |S12| [-], |S22| [-], |S32| [-], Arg(S02) [-], Arg(S12) [-], Arg(S22) [-], Arg(S32) [-], Delay 2>0 [s], Delay 2>1 [s], Delay 2>2 [s], Delay 2>3 [s], |Z2| [Ohm] , Arg(Z2) [-]
2.000000e+08, 9.815872e-04, 6.237264e-04, 1.649231e-02, 9.843380e-01, 1.250382e+00, -1.733801e+00, -2.715318e+00, -4.466600e-02, -9.497217e-11, 1.537947e-10, 8.192428e-10, 1.673915e-11, 4.852064e+01, -1.364140e-02
2.038000e+08, 1.003698e-03, 6.348105e-04, 1.642101e-02, 9.842758e-01, 1.252649e+00, -1.737473e+00, -2.734879e+00, -4.506567e-02, -9.242593e-11, 1.556947e-10, 8.026121e-10, 1.714407e-11, 4.851432e+01, -1.299487e-02
2.076000e+08, 1.025879e-03, 6.458605e-04, 1.635987e-02, 9.842138e-01, 1.254856e+00, -1.741190e+00, -2.754042e+00, -4.547500e-02, -8.991896e-11, 1.576952e-10, 7.857374e-10, 1.753006e-11, 4.850800e+01, -1.236819e-02
2.114000e+08, 1.048126e-03, 6.568773e-04, 1.630826e-02, 9.841519e-01, 1.257003e+00, -1.744955e+00, -2.772802e+00, -4.589355e-02, -8.745101e-11, 1.598003e-10, 7.686706e-10, 1.789843e-11, 4.850167e+01, -1.176044e-02
2.152000e+08, 1.070437e-03, 6.678621e-04, 1.626561e-02, 9.840900e-01, 1.259091e+00, -1.748771e+00, -2.791155e+00, -4.632089e-02, -8.502187e-11, 1.620143e-10, 7.514618e-10, 1.825041e-11, 4.849533e+01, -1.117075e-02
2.190000e+08, 1.092810e-03, 6.788162e-04, 1.623139e-02, 9.840283e-01, 1.261121e+00, -1.752639e+00, -2.809097e+00, -4.675664e-02, -8.263129e-11, 1.643411e-10, 7.341590e-10, 1.858709e-11, 4.848898e+01, -1.059834e-02
2.228000e+08, 1.115242e-03, 6.897413e-04, 1.620506e-02, 9.839667e-01, 1.263094e+00, -1.756563e+00, -2.826626e+00, -4.720043e-02, -8.027905e-11, 1.667844e-10, 7.168077e-10, 1.890950e-11, 4.848263e+01, -1.004247e-02
2.266000e+08, 1.137733e-03, 7.006394e-04, 1.618615e-02, 9.839051e-01, 1.265010e+00, -1.760545e+00, -2.843740e+00, -4.765191e-02, -7.796489e-11, 1.693477e-10, 6.994509e-10, 1.921855e-11, 4.847627e+01, -9.502431e-03
2.304000e+08, 1.160278e-03, 7.115129e-04, 1.617420e-02, 9.838435e-01, 1.266872e+00, -1.764588e+00, -2.860441e+00, -4.811078e-02, -7.568858e-11, 1.720341e-10, 6.821289e-10, 1.951510e-11, 4.846989e+01, -8.977583e-03
2.342000e+08, 1.182877e-03, 7.223645e-04, 1.616878e-02, 9.837820e-01, 1.268679e+00, -1.768696e+00, -2.876727e+00, -4.857672e-02, -7.344985e-11, 1.748461e-10, 6.648791e-10, 1.979994e-11, 4.846351e+01, -8.467319e-03
2.380000e+08, 1.205528e-03, 7.331974e-04, 1.616946e-02, 9.837205e-01, 1.270433e+00, -1.772871e+00, -2.892602e+00, -4.904947e-02, -7.124844e-11, 1.777853e-10, 6.477358e-10, 2.007377e-11, 4.845712e+01, -7.971067e-03
2.418000e+08, 1.228228e-03, 7.440153e-04, 1.617587e-02, 9.836590e-01, 1.272134e+00, -1.777115e+00, -2.908067e+00, -4.952875e-02, -6.908406e-11, 1.808528e-10, 6.307307e-10, 2.033727e-11, 4.845072e+01, -7.488293e-03
2.456000e+08, 1.250975e-03, 7.548225e-04, 1.618764e-02, 9.835976e-01, 1.273783e+00, -1.781433e+00, -2.923127e+00, -5.001433e-02, -6.695643e-11, 1.840483e-10, 6.138925e-10, 2.059104e-11, 4.844432e+01, -7.018493e-03
2.494000e+08, 1.273769e-03, 7.656237e-04, 1.620442e-02, 9.835362e-01, 1.275382e+00, -1.785828e+00, -2.937784e+00, -5.050596e-02, -6.486526e-11, 1.873700e-10, 5.972469e-10, 2.083564e-11, 4.843790e+01, -6.561196e-03
2.532000e+08, 1.296607e-03, 7.764244e-04, 1.622588e-02, 9.834748e-01, 1.276931e+00, -1.790302e+00, -2.952044e+00, -5.100343e-02, -6.281022e-11, 1.908148e-10, 5.808170e-10, 2.107161e-11, 4.843148e+01, -6.115954e-03
2.570000e+08, 1.319487e-03, 7.872308e-04, 1.625171e-02, 9.834134e-01, 1.278430e+00, -1.794857e+00, -2.965912e+00, -5.150654e-02, -6.079099e-11, 1.943772e-10, 5.646233e-10, 2.129941e-11, 4.842506e+01, -5.682346e-03
2.608000e+08, 1.342409e-03, 7.980499e-04, 1.628161e-02, 9.833520e-01, 1.279882e+00, -1.799498e+00, -2.979393e+00, -5.201509e-02, -5.880726e-11, 1.980495e-10, 5.486836e-10, 2.151950e-11, 4.841863e+01, -5.259975e-03
2.646000e+08, 1.365369e-03, 8.088896e-04, 1.631532e-02, 9.832907e-01, 1.281286e+00, -1.804227e+00, -2.992493e+00, -5.252889e-02, -5.685867e-11, 2.018211e-10, 5.330134e-10, 2.173229e-11, 4.841220e+01, -4.848464e-03
