Frequency [Hz], |S02| [-], |S12| [-], |S22| [-], |S32| [-], Arg(S02) [-], Arg(S12) [-], Arg(S22) [-], Arg(S32) [-], Delay 2>0 [s], Delay 2>1 [s], Delay 2>2 [s], Delay 2>3 [s], |Z2| [Ohm] , Arg(Z2) [-]
2.000000e+08, 5.948951e-02, 1.784936e-02, 1.011835e-01, 9.631782e-01, 1.213902e+00, -2.166682e+00, 2.606359e+00, -4.416218e-01, 4.593830e-10, 4.690156e-10, 3.526872e-10, 3.497558e-10, 4.201325e+01, 1.039079e-01
2.038000e+08, 6.045086e-02, 1.816391e-02, 1.008570e-01, 9.628920e-01, 1.202933e+00, -2.177880e+00, 2.597938e+00, -4.499726e-01, 4.567144e-10, 4.694248e-10, 3.537831e-10, 3.492974e-10, 4.207426e+01, 1.050245e-01
2.076000e+08, 6.140417e-02, 1.847740e-02, 1.005256e-01, 9.626075e-01, 1.192029e+00, -2.189088e+00, 2.589491e+00, -4.583124e-01, 4.540765e-10, 4.698194e-10, 3.548220e-10, 3.488511e-10, 4.213610e+01, 1.061232e-01
2.114000e+08, 6.234948e-02, 1.878979e-02, 1.001893e-01, 9.623249e-01, 1.181187e+00, -2.200305e+00, 2.581019e+00, -4.666416e-01, 4.514701e-10, 4.701995e-10, 3.558088e-10, 3.484167e-10, 4.219874e+01, 1.072034e-01
2.152000e+08, 6.328680e-02, 1.910107e-02, 9.984808e-02, 9.620445e-01, 1.170408e+00, -2.211532e+00, 2.572524e+00, -4.749605e-01, 4.488959e-10, 4.705653e-10, 3.567484e-10, 3.479941e-10, 4.226217e+01, 1.082645e-01
2.190000e+08, 6.421617e-02, 1.941120e-02, 9.950200e-02, 9.617664e-01, 1.159690e+00, -2.222767e+00, 2.564006e+00, -4.832692e-01, 4.463546e-10, 4.709163e-10, 3.576449e-10, 3.475830e-10, 4.232638e+01, 1.093060e-01
2.228000e+08, 6.513762e-02, 1.972016e-02, 9.915108e-02, 9.614908e-01, 1.149033e+00, -2.234011e+00, 2.555467e+00, -4.915681e-01, 4.438468e-10, 4.712524e-10, 3.585025e-10, 3.471835e-10, 4.239135e+01, 1.103276e-01
2.266000e+08, 6.605117e-02, 2.002793e-02, 9.879532e-02, 9.612180e-01, 1.138435e+00, -2.245262e+00, 2.546907e+00, -4.998575e-01, 4.413730e-10, 4.715729e-10, 3.593247e-10, 3.467952e-10, 4.245707e+01, 1.113287e-01
2.304000e+08, 6.695685e-02, 2.033447e-02, 9.843476e-02, 9.609482e-01, 1.127897e+00, -2.256522e+00, 2.538328e+00, -5.081376e-01, 4.389339e-10, 4.718774e-10, 3.601150e-10, 3.464183e-10, 4.252353e+01, 1.123090e-01
2.342000e+08, 6.785471e-02, 2.063975e-02, 9.806942e-02, 9.606814e-01, 1.117417e+00, -2.267788e+00, 2.529730e+00, -5.164088e-01, 4.365298e-10, 4.721650e-10, 3.608765e-10, 3.460525e-10, 4.259070e+01, 1.132680e-01
2.380000e+08, 6.874477e-02, 2.094375e-02, 9.769931e-02, 9.604180e-01, 1.106995e+00, -2.279062e+00, 2.521113e+00, -5.246712e-01, 4.341613e-10, 4.724350e-10, 3.616122e-10, 3.456978e-10, 4.265858e+01, 1.142054e-01
2.418000e+08, 6.962708e-02, 2.124643e-02, 9.732445e-02, 9.601580e-01, 1.096628e+00, -2.290342e+00, 2.512480e+00, -5.329251e-01, 4.318287e-10, 4.726867e-10, 3.623249e-10, 3.453542e-10, 4.272715e+01, 1.151208e-01
2.456000e+08, 7.050167e-02, 2.154775e-02, 9.694488e-02, 9.599016e-01, 1.086318e+00, -2.301628e+00, 2.503829e+00, -5.411708e-01, 4.295323e-10, 4.729192e-10, 3.630170e-10, 3.450215e-10, 4.279639e+01, 1.160140e-01
2.494000e+08, 7.136858e-02, 2.184768e-02, 9.656059e-02, 9.596490e-01, 1.076063e+00, -2.312919e+00, 2.495161e+00, -5.494086e-01, 4.272726e-10, 4.731316e-10, 3.636909e-10, 3.446997e-10, 4.286629e+01, 1.168845e-01
2.532000e+08, 7.222785e-02, 2.214620e-02, 9.617163e-02, 9.594003e-01, 1.065861e+00, -2.324216e+00, 2.486478e+00, -5.576386e-01, 4.250496e-10, 4.733231e-10, 3.643488e-10, 3.443887e-10, 4.293684e+01, 1.177322e-01
2.570000e+08, 7.307953e-02, 2.244326e-02, 9.577801e-02, 9.591556e-01, 1.055712e+00, -2.335517e+00, 2.477778e+00, -5.658613e-01, 4.228638e-10, 4.734929e-10, 3.649929e-10, 3.440884e-10, 4.300802e+01, 1.185566e-01
