Frequency [Hz], |S02| [-], |S12| [-], |S22| [-], |S32| [-], Arg(S02) [-], Arg(S12) [-], Arg(S22) [-], Arg(S32) [-], Delay 2>0 [s], Delay 2>1 [s], Delay 2>2 [s], Delay 2>3 [s], |Z2| [Ohm] , Arg(Z2) [-]
2.000000e+08, 8.604191e-04, 5.793485e-04, 9.144306e-02, 9.714750e-01, 8.411027e-01, -1.167268e+00, 3.117880e+00, -3.603093e-02, 8.787426e-11, -2.565315e-10, 1.408272e-11, 2.797111e-11, 4.162401e+01, 4.372771e-03
2.038000e+08, 8.823788e-04, 5.933090e-04, 9.145404e-02, 9.714589e-01, 8.390046e-01, -1.161143e+00, 3.117544e+00, -3.669877e-02, 9.136805e-11, -2.586793e-10, 1.410858e-11, 2.797865e-11, 4.162316e+01, 4.435306e-03
2.076000e+08, 9.047399e-04, 6.073753e-04, 9.146510e-02, 9.714427e-01, 8.368231e-01, -1.154966e+00, 3.117207e+00, -3.736679e-02, 9.492292e-11, -2.608752e-10, 1.413060e-11, 2.798558e-11, 4.162229e+01, 4.497973e-03
2.114000e+08, 9.275242e-04, 6.215438e-04, 9.147622e-02, 9.714263e-01, 8.345567e-01, -1.148738e+00, 3.116870e+00, -3.803498e-02, 9.853668e-11, -2.631136e-10, 1.414907e-11, 2.799195e-11, 4.162142e+01, 4.560755e-03
2.152000e+08, 9.507553e-04, 6.358101e-04, 9.148741e-02, 9.714098e-01, 8.322041e-01, -1.142456e+00, 3.116532e+00, -3.870332e-02, 1.022066e-10, -2.653879e-10, 1.416425e-11, 2.799780e-11, 4.162055e+01, 4.623636e-03
2.190000e+08, 9.744587e-04, 6.501695e-04, 9.149865e-02, 9.713931e-01, 8.297638e-01, -1.136119e+00, 3.116194e+00, -3.937179e-02, 1.059294e-10, -2.676903e-10, 1.417640e-11, 2.800316e-11, 4.161967e+01, 4.686603e-03
2.228000e+08, 9.986618e-04, 6.646168e-04, 9.150995e-02, 9.713763e-01, 8.272346e-01, -1.129728e+00, 3.115855e+00, -4.004040e-02, 1.097010e-10, -2.700122e-10, 1.418573e-11, 2.800807e-11, 4.161879e+01, 4.749641e-03
2.266000e+08, 1.023395e-03, 6.791466e-04, 9.152130e-02, 9.713594e-01, 8.246154e-01, -1.123281e+00, 3.115517e+00, -4.070912e-02, 1.135165e-10, -2.723437e-10, 1.419247e-11, 2.801256e-11, 4.161791e+01, 4.812738e-03
2.304000e+08, 1.048690e-03, 6.937527e-04, 9.153269e-02, 9.713423e-01, 8.219050e-01, -1.116778e+00, 3.115178e+00, -4.137796e-02, 1.173699e-10, -2.746741e-10, 1.419680e-11, 2.801667e-11, 4.161702e+01, 4.875882e-03
2.342000e+08, 1.074584e-03, 7.084286e-04, 9.154413e-02, 9.713252e-01, 8.191027e-01, -1.110220e+00, 3.114839e+00, -4.204688e-02, 1.212537e-10, -2.769916e-10, 1.419891e-11, 2.802041e-11, 4.161613e+01, 4.939062e-03
2.380000e+08, 1.101115e-03, 7.231674e-04, 9.155560e-02, 9.713079e-01, 8.162076e-01, -1.103607e+00, 3.114500e+00, -4.271590e-02, 1.251593e-10, -2.792833e-10, 1.419896e-11, 2.802382e-11, 4.161524e+01, 5.002269e-03
2.418000e+08, 1.128325e-03, 7.379614e-04, 9.156710e-02, 9.712905e-01, 8.132193e-01, -1.096939e+00, 3.114161e+00, -4.338500e-02, 1.290757e-10, -2.815355e-10, 1.419711e-11, 2.802691e-11, 4.161435e+01, 5.065494e-03
2.456000e+08, 1.156262e-03, 7.528029e-04, 9.157862e-02, 9.712731e-01, 8.101375e-01, -1.090217e+00, 3.113822e+00, -4.405418e-02, 1.329900e-10, -2.837336e-10, 1.419350e-11, 2.802972e-11, 4.161346e+01, 5.128727e-03
2.494000e+08, 1.184976e-03, 7.676832e-04, 9.159017e-02, 9.712556e-01, 8.069622e-01, -1.083442e+00, 3.113483e+00, -4.472342e-02, 1.368864e-10, -2.858622e-10, 1.418828e-11, 2.803225e-11, 4.161256e+01, 5.191961e-03
2.532000e+08, 1.214525e-03, 7.825937e-04, 9.160173e-02, 9.712380e-01, 8.036939e-01, -1.076617e+00, 3.113144e+00, -4.539272e-02, 1.407458e-10, -2.879049e-10, 1.418156e-11, 2.803454e-11, 4.161167e+01, 5.255188e-03
2.570000e+08, 1.244972e-03, 7.975249e-04, 9.161331e-02, 9.712203e-01, 8.003334e-01, -1.069743e+00, 3.112806e+00, -4.606207e-02, 1.445449e-10, -2.898448e-10, 1.417346e-11, 2.803658e-11, 4.161077e+01, 5.318402e-03
2.608000e+08, 1.276386e-03, 8.124671e-04, 9.162490e-02, 9.712026e-01, 7.968823e-01, -1.062823e+00, 3.112467e+00, -4.673148e-02, 1.482556e-10, -2.916642e-10, 1.416410e-11, 2.803842e-11, 4.160987e+01, 5.381596e-03
2.646000e+08, 1.308844e-03, 8.274101e-04, 9.163648e-02, 9.711849e-01, 7.933425e-01, -1.055859e+00, 3.112129e+00, -4.740092e-02, 1.518435e-10, -2.933452e-10, 1.415358e-11, 2.804005e-11, 4.160898e+01, 5.444764e-03
2.684000e+08, 1.342432e-03, 8.423436e-04, 9.164807e-02, 9.711671e-01, 7.897171e-01, -1.048855e+00, 3.111791e+00, -4.807041e-02, 1.552670e-10, -2.948693e-10, 1.414199e-11, 2.804149e-11, 4.160809e+01, 5.507901e-03
2.722000e+08, 1.377247e-03, 8.572565e-04, 9.165965e-02, 9.711492e-01, 7.860099e-01, -1.041814e+00, 3.111453e+00, -4.873993e-02, 1.584751e-10, -2.962177e-10, 1.412943e-11, 2.804276e-11, 4.160719e+01, 5.571002e-03
2.760000e+08, 1.413398e-03, 8.721380e-04, 9.167122e-02, 9.711314e-01, 7.822261e-01, -1.034742e+00, 3.111116e+00, -4.940949e-02, 1.614051e-10, -2.973719e-10, 1.411598e-11, 2.804386e-11, 4.160630e+01, 5.634063e-03
2.798000e+08, 1.451005e-03, 8.869765e-04, 9.168278e-02, 9.711135e-01, 7.783724e-01, -1.027642e+00, 3.110779e+00, -5.007906e-02, 1.639804e-10, -2.983130e-10, 1.410172e-11, 2.804482e-11, 4.160542e+01, 5.697078e-03
2.836000e+08, 1.490207e-03, 9.017606e-04, 9.169431e-02, 9.710957e-01, 7.744572e-01, -1.020519e+00, 3.110442e+00, -5.074866e-02, 1.661060e-10, -2.990228e-10, 1.408673e-11, 2.804564e-11, 4.160453e+01, 5.760044e-03
2.874000e+08, 1.531159e-03, 9.164787e-04, 9.170582e-02, 9.710778e-01, 7.704912e-01, -1.013380e+00, 3.110106e+00, -5.141829e-02, 1.676646e-10, -2.994834e-10, 1.407107e-11, 2.804633e-11, 4.160365e+01, 5.822958e-03
2.912000e+08, 1.574040e-03, 9.311191e-04, 9.171731e-02, 9.710599e-01, 7.664880e-01, -1.006229e+00, 3.109770e+00, -5.208792e-02, 1.685098e-10, -2.996775e-10, 1.405482e-11, 2.804690e-11, 4.160277e+01, 5.885817e-03
