Frequency [Hz], |S02| [-], |S12| [-], |S22| [-], |S32| [-], Arg(S02) [-], Arg(S12) [-], Arg(S22) [-], Arg(S32) [-], Delay 2>0 [s], Delay 2>1 [s], Delay 2>2 [s], Delay 2>3 [s], |Z2| [Ohm] , Arg(Z2) [-]
2.000000e+08, 1.008798e-03, 5.141424e-04, 8.684803e-02, 1.046249e+00, 1.081093e+00, -1.643405e+00, 3.120027e+00, -3.832768e-02, -3.692970e-10, 1.360400e-10, 1.966027e-11, 2.510400e-11, 4.201092e+01, 3.773965e-03
2.038000e+08, 1.030671e-03, 5.237831e-04, 8.684871e-02, 1.046227e+00, 1.089910e+00, -1.646654e+00, 3.119558e+00, -3.892707e-02, -3.663609e-10, 1.378519e-10, 1.961396e-11, 2.520794e-11, 4.201094e+01, 3.856129e-03
2.076000e+08, 1.052298e-03, 5.334203e-04, 8.684936e-02, 1.046205e+00, 1.098657e+00, -1.649945e+00, 3.119090e+00, -3.952894e-02, -3.624918e-10, 1.397986e-10, 1.957023e-11, 2.530655e-11, 4.201096e+01, 3.938099e-03
2.114000e+08, 1.073666e-03, 5.430552e-04, 8.684998e-02, 1.046182e+00, 1.107312e+00, -1.653283e+00, 3.118622e+00, -4.013316e-02, -3.577564e-10, 1.418785e-10, 1.952892e-11, 2.540020e-11, 4.201099e+01, 4.019885e-03
2.152000e+08, 1.094766e-03, 5.526892e-04, 8.685058e-02, 1.046159e+00, 1.115854e+00, -1.656670e+00, 3.118156e+00, -4.073962e-02, -3.522281e-10, 1.440898e-10, 1.948987e-11, 2.548923e-11, 4.201102e+01, 4.101498e-03
2.190000e+08, 1.115593e-03, 5.623240e-04, 8.685114e-02, 1.046135e+00, 1.124264e+00, -1.660111e+00, 3.117691e+00, -4.134820e-02, -3.459853e-10, 1.464302e-10, 1.945294e-11, 2.557396e-11, 4.201105e+01, 4.182946e-03
2.228000e+08, 1.136143e-03, 5.719617e-04, 8.685167e-02, 1.046112e+00, 1.132525e+00, -1.663607e+00, 3.117226e+00, -4.195881e-02, -3.391091e-10, 1.488969e-10, 1.941800e-11, 2.565467e-11, 4.201109e+01, 4.264238e-03
2.266000e+08, 1.156417e-03, 5.816046e-04, 8.685216e-02, 1.046087e+00, 1.140621e+00, -1.667162e+00, 3.116763e+00, -4.257134e-02, -3.316819e-10, 1.514859e-10, 1.938492e-11, 2.573162e-11, 4.201113e+01, 4.345383e-03
2.304000e+08, 1.176416e-03, 5.912553e-04, 8.685261e-02, 1.046063e+00, 1.148541e+00, -1.670779e+00, 3.116300e+00, -4.318571e-02, -3.237852e-10, 1.541922e-10, 1.935360e-11, 2.580504e-11, 4.201118e+01, 4.426387e-03
2.342000e+08, 1.196145e-03, 6.009171e-04, 8.685302e-02, 1.046038e+00, 1.156271e+00, -1.674460e+00, 3.115838e+00, -4.380184e-02, -3.154985e-10, 1.570096e-10, 1.932395e-11, 2.587517e-11, 4.201124e+01, 4.507258e-03
