Frequency [Hz], |S02| [-], |S12| [-], |S22| [-], |S32| [-], Arg(S02) [-], Arg(S12) [-], Arg(S22) [-], Arg(S32) [-], Delay 2>0 [s], Delay 2>1 [s], Delay 2>2 [s], Delay 2>3 [s], |Z2| [Ohm] , Arg(Z2) [-]
2.000000e+08, 6.679040e-02, 1.991936e-02, 7.523136e-02, 1.015196e+00, 1.217643e+00, -2.153062e+00, 2.459370e+00, -4.495532e-01, 5.099897e-10, 4.291168e-10, 4.618686e-10, 3.569433e-10, 4.449464e+01, 9.512174e-02
2.038000e+08, 6.780897e-02, 2.027607e-02, 7.501482e-02, 1.014890e+00, 1.205466e+00, -2.163307e+00, 2.448343e+00, -4.580756e-01, 5.053338e-10, 4.305241e-10, 4.641483e-10, 3.564837e-10, 4.455669e+01, 9.612043e-02
2.076000e+08, 6.882141e-02, 2.063211e-02, 7.479488e-02, 1.014584e+00, 1.193401e+00, -2.173587e+00, 2.437261e+00, -4.665870e-01, 5.008226e-10, 4.318836e-10, 4.663704e-10, 3.560365e-10, 4.461963e+01, 9.710169e-02
2.114000e+08, 6.982766e-02, 2.098745e-02, 7.457154e-02, 1.014281e+00, 1.181443e+00, -2.183898e+00, 2.426126e+00, -4.750878e-01, 4.964495e-10, 4.331979e-10, 4.685417e-10, 3.556015e-10, 4.468345e+01, 9.806492e-02
2.152000e+08, 7.082766e-02, 2.134207e-02, 7.434481e-02, 1.013979e+00, 1.169590e+00, -2.194241e+00, 2.414939e+00, -4.835782e-01, 4.922085e-10, 4.344693e-10, 4.706688e-10, 3.551784e-10, 4.474813e+01, 9.900954e-02
2.190000e+08, 7.182136e-02, 2.169594e-02, 7.411468e-02, 1.013680e+00, 1.157838e+00, -2.204615e+00, 2.403701e+00, -4.920585e-01, 4.880938e-10, 4.356993e-10, 4.727574e-10, 3.547670e-10, 4.481367e+01, 9.993503e-02
2.228000e+08, 7.280871e-02, 2.204902e-02, 7.388115e-02, 1.013383e+00, 1.146184e+00, -2.215018e+00, 2.392413e+00, -5.005289e-01, 4.841001e-10, 4.368893e-10, 4.748130e-10, 3.543673e-10, 4.488005e+01, 1.008409e-01
2.266000e+08, 7.378966e-02, 2.240129e-02, 7.364424e-02, 1.013089e+00, 1.134625e+00, -2.225449e+00, 2.381077e+00, -5.089898e-01, 4.802226e-10, 4.380401e-10, 4.768407e-10, 3.539790e-10, 4.494726e+01, 1.017265e-01
2.304000e+08, 7.476418e-02, 2.275269e-02, 7.340395e-02, 1.012797e+00, 1.123160e+00, -2.235907e+00, 2.369691e+00, -5.174415e-01, 4.764564e-10, 4.391523e-10, 4.788454e-10, 3.536020e-10, 4.501528e+01, 1.025916e-01
2.342000e+08, 7.573221e-02, 2.310321e-02, 7.316028e-02, 1.012508e+00, 1.111784e+00, -2.246393e+00, 2.358258e+00, -5.258841e-01, 4.727972e-10, 4.402261e-10, 4.808314e-10, 3.532361e-10, 4.508409e+01, 1.034356e-01
