Frequency [Hz], |S02| [-], |S12| [-], |S22| [-], |S32| [-], Arg(S02) [-], Arg(S12) [-], Arg(S22) [-], Arg(S32) [-], Delay 2>0 [s], Delay 2>1 [s], Delay 2>2 [s], Delay 2>3 [s], |Z2| [Ohm] , Arg(Z2) [-]
2.000000e+08, 1.065565e-03, 5.948571e-04, 4.346956e-02, 9.558777e-01, 2.380247e+00, -9.481607e-01, 3.052398e+00, -3.323668e-02, 1.089257e-10, -1.782337e-10, -5.145275e-11, 3.214551e-11, 4.585006e+01, 7.758773e-03
2.038000e+08, 1.105592e-03, 6.141956e-04, 4.345436e-02, 9.559005e-01, 2.377647e+00, -9.439051e-01, 3.053626e+00, -3.400419e-02, 1.343935e-10, -1.875184e-10, -4.891144e-11, 3.202202e-11, 4.585102e+01, 7.649506e-03
2.076000e+08, 1.147683e-03, 6.339800e-04, 4.343934e-02, 9.559236e-01, 2.374438e+00, -9.394279e-01, 3.054794e+00, -3.476875e-02, 1.642015e-10, -1.972878e-10, -4.649273e-11, 3.190447e-11, 4.585199e+01, 7.545595e-03
2.114000e+08, 1.192020e-03, 6.542192e-04, 4.342448e-02, 9.559468e-01, 2.370517e+00, -9.347175e-01, 3.055904e+00, -3.553050e-02, 1.990996e-10, -2.075746e-10, -4.418822e-11, 3.179247e-11, 4.585296e+01, 7.446779e-03
2.152000e+08, 1.238794e-03, 6.749209e-04, 4.340976e-02, 9.559704e-01, 2.365764e+00, -9.297614e-01, 3.056959e+00, -3.628958e-02, 2.399572e-10, -2.184109e-10, -4.199027e-11, 3.168563e-11, 4.585395e+01, 7.352812e-03
2.190000e+08, 1.288208e-03, 6.960919e-04, 4.339517e-02, 9.559941e-01, 2.360034e+00, -9.245466e-01, 3.057962e+00, -3.704611e-02, 2.877703e-10, -2.298275e-10, -3.989187e-11, 3.158362e-11, 4.585495e+01, 7.263467e-03
2.228000e+08, 1.340463e-03, 7.177377e-04, 4.338069e-02, 9.560180e-01, 2.353164e+00, -9.190592e-01, 3.058914e+00, -3.780020e-02, 3.436577e-10, -2.418531e-10, -3.788660e-11, 3.148614e-11, 4.585596e+01, 7.178532e-03
2.266000e+08, 1.395757e-03, 7.398623e-04, 4.336631e-02, 9.560422e-01, 2.344958e+00, -9.132847e-01, 3.059819e+00, -3.855197e-02, 4.088398e-10, -2.545137e-10, -3.596858e-11, 3.139290e-11, 4.585698e+01, 7.097808e-03
2.304000e+08, 1.454261e-03, 7.624676e-04, 4.335201e-02, 9.560665e-01, 2.335197e+00, -9.072079e-01, 3.060677e+00, -3.930151e-02, 4.845854e-10, -2.678315e-10, -3.413241e-11, 3.130364e-11, 4.585801e+01, 7.021109e-03
2.342000e+08, 1.516105e-03, 7.855530e-04, 4.333779e-02, 9.560911e-01, 2.323627e+00, -9.008131e-01, 3.061492e+00, -4.004892e-02, 5.721072e-10, -2.818233e-10, -3.237312e-11, 3.121812e-11, 4.585905e+01, 6.948261e-03
